country_code,country,crop_code,crop_name,Element,Unit,fao_cr_resN
197,Sierra Leone,79,Millet,Residues (Crop residues),kg of nutrients,453799.2164
197,Sierra Leone,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,23206142.5131
197,Sierra Leone,83,Sorghum,Residues (Crop residues),kg of nutrients,532008.5816
199,Slovakia,44,Barley,Residues (Crop residues),kg of nutrients,6444029.0912
199,Slovakia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,1043.8033
199,Slovakia,56,Maize,Residues (Crop residues),kg of nutrients,8736412.5878
199,Slovakia,79,Millet,Residues (Crop residues),kg of nutrients,8348.1233
199,Slovakia,75,Oats,Residues (Crop residues),kg of nutrients,400718.2882
199,Slovakia,116,Potatoes,Residues (Crop residues),kg of nutrients,309277.6862
199,Slovakia,71,Rye,Residues (Crop residues),kg of nutrients,349874.4374
199,Slovakia,83,Sorghum,Residues (Crop residues),kg of nutrients,17990.5459
199,Slovakia,236,Soybeans,Residues (Crop residues),kg of nutrients,1408743.9109
199,Slovakia,15,Wheat,Residues (Crop residues),kg of nutrients,22210280.7268
198,Slovenia,44,Barley,Residues (Crop residues),kg of nutrients,1150507.2176
198,Slovenia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,9307.7372
198,Slovenia,56,Maize,Residues (Crop residues),kg of nutrients,2189382.1953
198,Slovenia,79,Millet,Residues (Crop residues),kg of nutrients,4399.3063
198,Slovenia,75,Oats,Residues (Crop residues),kg of nutrients,49393.1193
198,Slovenia,116,Potatoes,Residues (Crop residues),kg of nutrients,144974.7828
198,Slovenia,71,Rye,Residues (Crop residues),kg of nutrients,45888.7708
198,Slovenia,236,Soybeans,Residues (Crop residues),kg of nutrients,101369.4188
198,Slovenia,15,Wheat,Residues (Crop residues),kg of nutrients,1761460.4452
25,Solomon Islands,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,54440.4494
201,Somalia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,793672.1202
201,Somalia,56,Maize,Residues (Crop residues),kg of nutrients,907309.1612
201,Somalia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,39952.85
201,Somalia,83,Sorghum,Residues (Crop residues),kg of nutrients,3289235.6242
201,Somalia,15,Wheat,Residues (Crop residues),kg of nutrients,22075.9229
202,South Africa,44,Barley,Residues (Crop residues),kg of nutrients,3757352.4666
202,South Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,686253.1528
202,South Africa,56,Maize,Residues (Crop residues),kg of nutrients,136409623.5264
202,South Africa,79,Millet,Residues (Crop residues),kg of nutrients,71011.5029
202,South Africa,75,Oats,Residues (Crop residues),kg of nutrients,795382.32
202,South Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,3910273.2304
202,South Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,45136.3691
202,South Africa,71,Rye,Residues (Crop residues),kg of nutrients,36000.3602
202,South Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,1506650.7034
202,South Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,18215460.7107
202,South Africa,15,Wheat,Residues (Crop residues),kg of nutrients,19901695.4136
277,South Sudan,176,"Beans, dry",Residues (Crop residues),kg of nutrients,11400.4276
277,South Sudan,56,Maize,Residues (Crop residues),kg of nutrients,1061392.0762
277,South Sudan,79,Millet,Residues (Crop residues),kg of nutrients,59353.5959
277,South Sudan,83,Sorghum,Residues (Crop residues),kg of nutrients,9269226.1991
203,Spain,44,Barley,Residues (Crop residues),kg of nutrients,75602992.5946
203,Spain,176,"Beans, dry",Residues (Crop residues),kg of nutrients,177497.164
203,Spain,56,Maize,Residues (Crop residues),kg of nutrients,29535310.2955
203,Spain,79,Millet,Residues (Crop residues),kg of nutrients,14653.7909
203,Spain,75,Oats,Residues (Crop residues),kg of nutrients,11153457.9575
203,Spain,116,Potatoes,Residues (Crop residues),kg of nutrients,3764099.1835
203,Spain,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,8523182.0599
203,Spain,71,Rye,Residues (Crop residues),kg of nutrients,1904324.7926
203,Spain,83,Sorghum,Residues (Crop residues),kg of nutrients,284083.604
203,Spain,236,Soybeans,Residues (Crop residues),kg of nutrients,59947.2309
203,Spain,15,Wheat,Residues (Crop residues),kg of nutrients,64617423.9701
38,Sri Lanka,176,"Beans, dry",Residues (Crop residues),kg of nutrients,67334.7092
38,Sri Lanka,56,Maize,Residues (Crop residues),kg of nutrients,1680372.1071
38,Sri Lanka,79,Millet,Residues (Crop residues),kg of nutrients,65508.9645
38,Sri Lanka,116,Potatoes,Residues (Crop residues),kg of nutrients,168694.3103
38,Sri Lanka,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,27672017.2825
38,Sri Lanka,83,Sorghum,Residues (Crop residues),kg of nutrients,17689.9723
38,Sri Lanka,236,Soybeans,Residues (Crop residues),kg of nutrients,223066.5187
276,Sudan,176,"Beans, dry",Residues (Crop residues),kg of nutrients,105195.2124
276,Sudan,56,Maize,Residues (Crop residues),kg of nutrients,519953.1254
276,Sudan,79,Millet,Residues (Crop residues),kg of nutrients,12736329.4689
276,Sudan,116,Potatoes,Residues (Crop residues),kg of nutrients,1129938.48
276,Sudan,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,364814.6959
276,Sudan,83,Sorghum,Residues (Crop residues),kg of nutrients,81575478.7939
276,Sudan,15,Wheat,Residues (Crop residues),kg of nutrients,6078366.6081
206,Sudan (former),44,Barley,Residues (Crop residues),kg of nutrients,
206,Sudan (former),176,"Beans, dry",Residues (Crop residues),kg of nutrients,
206,Sudan (former),56,Maize,Residues (Crop residues),kg of nutrients,
206,Sudan (former),79,Millet,Residues (Crop residues),kg of nutrients,
206,Sudan (former),116,Potatoes,Residues (Crop residues),kg of nutrients,
206,Sudan (former),27,"Rice, paddy",Residues (Crop residues),kg of nutrients,
206,Sudan (former),83,Sorghum,Residues (Crop residues),kg of nutrients,
206,Sudan (former),15,Wheat,Residues (Crop residues),kg of nutrients,
207,Suriname,56,Maize,Residues (Crop residues),kg of nutrients,768.9469
207,Suriname,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,3298948.5969
207,Suriname,236,Soybeans,Residues (Crop residues),kg of nutrients,128.8457
210,Sweden,44,Barley,Residues (Crop residues),kg of nutrients,19042910.5095
210,Sweden,176,"Beans, dry",Residues (Crop residues),kg of nutrients,
210,Sweden,75,Oats,Residues (Crop residues),kg of nutrients,6758868.9364
210,Sweden,116,Potatoes,Residues (Crop residues),kg of nutrients,1381621.5552
210,Sweden,71,Rye,Residues (Crop residues),kg of nutrients,1390786.6776
210,Sweden,15,Wheat,Residues (Crop residues),kg of nutrients,40510510.2992
211,Switzerland,44,Barley,Residues (Crop residues),kg of nutrients,2355997.5857
211,Switzerland,56,Maize,Residues (Crop residues),kg of nutrients,1274352.4216
211,Switzerland,79,Millet,Residues (Crop residues),kg of nutrients,8823.3287
211,Switzerland,75,Oats,Residues (Crop residues),kg of nutrients,99181.9809
211,Switzerland,116,Potatoes,Residues (Crop residues),kg of nutrients,702269.7162
211,Switzerland,71,Rye,Residues (Crop residues),kg of nutrients,122703.83
211,Switzerland,236,Soybeans,Residues (Crop residues),kg of nutrients,69040.9258
211,Switzerland,15,Wheat,Residues (Crop residues),kg of nutrients,6558827.2528
212,Syrian Arab Republic,44,Barley,Residues (Crop residues),kg of nutrients,12675765.3508
212,Syrian Arab Republic,176,"Beans, dry",Residues (Crop residues),kg of nutrients,10550.4246
212,Syrian Arab Republic,56,Maize,Residues (Crop residues),kg of nutrients,1587787.0923
212,Syrian Arab Republic,79,Millet,Residues (Crop residues),kg of nutrients,41778.881
212,Syrian Arab Republic,75,Oats,Residues (Crop residues),kg of nutrients,2867.4775
212,Syrian Arab Republic,116,Potatoes,Residues (Crop residues),kg of nutrients,1278340.7375
212,Syrian Arab Republic,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,
212,Syrian Arab Republic,83,Sorghum,Residues (Crop residues),kg of nutrients,17476.6953
212,Syrian Arab Republic,236,Soybeans,Residues (Crop residues),kg of nutrients,4142.5326
212,Syrian Arab Republic,15,Wheat,Residues (Crop residues),kg of nutrients,30050468.448
208,Tajikistan,44,Barley,Residues (Crop residues),kg of nutrients,1965545.3995
208,Tajikistan,176,"Beans, dry",Residues (Crop residues),kg of nutrients,132715.9874
208,Tajikistan,56,Maize,Residues (Crop residues),kg of nutrients,1697831.8978
208,Tajikistan,79,Millet,Residues (Crop residues),kg of nutrients,766.8922
208,Tajikistan,75,Oats,Residues (Crop residues),kg of nutrients,45385.8302
208,Tajikistan,116,Potatoes,Residues (Crop residues),kg of nutrients,1652566.4636
208,Tajikistan,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,996380.5794
208,Tajikistan,71,Rye,Residues (Crop residues),kg of nutrients,1752.7017
208,Tajikistan,83,Sorghum,Residues (Crop residues),kg of nutrients,211.9108
208,Tajikistan,236,Soybeans,Residues (Crop residues),kg of nutrients,889.3159
208,Tajikistan,15,Wheat,Residues (Crop residues),kg of nutrients,11655534.8927
216,Thailand,44,Barley,Residues (Crop residues),kg of nutrients,370912.187
216,Thailand,176,"Beans, dry",Residues (Crop residues),kg of nutrients,1056310.6994
216,Thailand,56,Maize,Residues (Crop residues),kg of nutrients,41638408.6187
216,Thailand,116,Potatoes,Residues (Crop residues),kg of nutrients,292427.3707
216,Thailand,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,461286106.3784
216,Thailand,83,Sorghum,Residues (Crop residues),kg of nutrients,512954.1254
216,Thailand,236,Soybeans,Residues (Crop residues),kg of nutrients,835517.0477
216,Thailand,15,Wheat,Residues (Crop residues),kg of nutrients,19699.1032
176,Timor-Leste,176,"Beans, dry",Residues (Crop residues),kg of nutrients,101905.7177
176,Timor-Leste,56,Maize,Residues (Crop residues),kg of nutrients,939621.346
176,Timor-Leste,116,Potatoes,Residues (Crop residues),kg of nutrients,24899.0493
176,Timor-Leste,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,1225934.2752
176,Timor-Leste,236,Soybeans,Residues (Crop residues),kg of nutrients,18371.1858
217,Togo,176,"Beans, dry",Residues (Crop residues),kg of nutrients,3772081.5252
217,Togo,56,Maize,Residues (Crop residues),kg of nutrients,9304717.5632
217,Togo,79,Millet,Residues (Crop residues),kg of nutrients,332086.8382
217,Togo,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,2700272.0294
217,Togo,83,Sorghum,Residues (Crop residues),kg of nutrients,5166415.0938
217,Togo,236,Soybeans,Residues (Crop residues),kg of nutrients,76217.409
220,Trinidad and Tobago,56,Maize,Residues (Crop residues),kg of nutrients,29593.2209
220,Trinidad and Tobago,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,69385.4855
222,Tunisia,44,Barley,Residues (Crop residues),kg of nutrients,7483586.0298
222,Tunisia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,2645.0665
222,Tunisia,75,Oats,Residues (Crop residues),kg of nutrients,42524.4932
222,Tunisia,116,Potatoes,Residues (Crop residues),kg of nutrients,967359.0926
222,Tunisia,83,Sorghum,Residues (Crop residues),kg of nutrients,29177.4684
222,Tunisia,15,Wheat,Residues (Crop residues),kg of nutrients,15163944.8969
223,Turkey,44,Barley,Residues (Crop residues),kg of nutrients,88565009.5483
223,Turkey,176,"Beans, dry",Residues (Crop residues),kg of nutrients,1891384.5539
223,Turkey,56,Maize,Residues (Crop residues),kg of nutrients,46645731.0392
223,Turkey,79,Millet,Residues (Crop residues),kg of nutrients,54171.1681
223,Turkey,75,Oats,Residues (Crop residues),kg of nutrients,2917544.066
223,Turkey,116,Potatoes,Residues (Crop residues),kg of nutrients,7875090.4354
223,Turkey,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,9061489.043
223,Turkey,71,Rye,Residues (Crop residues),kg of nutrients,3466185.85
223,Turkey,83,Sorghum,Residues (Crop residues),kg of nutrients,31.4076
223,Turkey,236,Soybeans,Residues (Crop residues),kg of nutrients,1590329.9216
223,Turkey,15,Wheat,Residues (Crop residues),kg of nutrients,281752355.2422
213,Turkmenistan,44,Barley,Residues (Crop residues),kg of nutrients,196880.6409
213,Turkmenistan,56,Maize,Residues (Crop residues),kg of nutrients,507676.3697
213,Turkmenistan,116,Potatoes,Residues (Crop residues),kg of nutrients,640673.3438
213,Turkmenistan,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,3644445.3771
213,Turkmenistan,71,Rye,Residues (Crop residues),kg of nutrients,
213,Turkmenistan,15,Wheat,Residues (Crop residues),kg of nutrients,15207303.8208
226,Uganda,176,"Beans, dry",Residues (Crop residues),kg of nutrients,9961174.5894
226,Uganda,56,Maize,Residues (Crop residues),kg of nutrients,27474425.5253
226,Uganda,79,Millet,Residues (Crop residues),kg of nutrients,2502013.0287
226,Uganda,116,Potatoes,Residues (Crop residues),kg of nutrients,1001804.928
226,Uganda,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,3891457.654
226,Uganda,83,Sorghum,Residues (Crop residues),kg of nutrients,6512106.6326
226,Uganda,236,Soybeans,Residues (Crop residues),kg of nutrients,795135.3272
226,Uganda,15,Wheat,Residues (Crop residues),kg of nutrients,340310.7282
230,Ukraine,44,Barley,Residues (Crop residues),kg of nutrients,101592249.666
230,Ukraine,176,"Beans, dry",Residues (Crop residues),kg of nutrients,630155.7002
230,Ukraine,56,Maize,Residues (Crop residues),kg of nutrients,202709534.9821
230,Ukraine,79,Millet,Residues (Crop residues),kg of nutrients,984243.6088
230,Ukraine,75,Oats,Residues (Crop residues),kg of nutrients,5390871.0365
230,Ukraine,116,Potatoes,Residues (Crop residues),kg of nutrients,50515204.9174
230,Ukraine,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,737752.6946
230,Ukraine,71,Rye,Residues (Crop residues),kg of nutrients,5567081.3503
230,Ukraine,83,Sorghum,Residues (Crop residues),kg of nutrients,2127339.7949
230,Ukraine,236,Soybeans,Residues (Crop residues),kg of nutrients,57298830.9739
230,Ukraine,15,Wheat,Residues (Crop residues),kg of nutrients,332021027.8144
225,United Arab Emirates,44,Barley,Residues (Crop residues),kg of nutrients,1461.7087
225,United Arab Emirates,56,Maize,Residues (Crop residues),kg of nutrients,48924.8721
225,United Arab Emirates,116,Potatoes,Residues (Crop residues),kg of nutrients,7997.4688
225,United Arab Emirates,15,Wheat,Residues (Crop residues),kg of nutrients,1069.7938
229,United Kingdom,44,Barley,Residues (Crop residues),kg of nutrients,82505378.5965
229,United Kingdom,56,Maize,Residues (Crop residues),kg of nutrients,
229,United Kingdom,75,Oats,Residues (Crop residues),kg of nutrients,8487066.7
229,United Kingdom,116,Potatoes,Residues (Crop residues),kg of nutrients,9371312.096
229,United Kingdom,71,Rye,Residues (Crop residues),kg of nutrients,676999.0519
229,United Kingdom,15,Wheat,Residues (Crop residues),kg of nutrients,180937419.1061
215,United Republic of Tanzania,44,Barley,Residues (Crop residues),kg of nutrients,179613.9711
215,United Republic of Tanzania,176,"Beans, dry",Residues (Crop residues),kg of nutrients,14406459.0276
215,United Republic of Tanzania,56,Maize,Residues (Crop residues),kg of nutrients,61566691.5383
215,United Republic of Tanzania,79,Millet,Residues (Crop residues),kg of nutrients,3834717.0411
215,United Republic of Tanzania,116,Potatoes,Residues (Crop residues),kg of nutrients,6268562.6985
215,United Republic of Tanzania,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,44588650.3685
215,United Republic of Tanzania,83,Sorghum,Residues (Crop residues),kg of nutrients,13604658.7117
215,United Republic of Tanzania,236,Soybeans,Residues (Crop residues),kg of nutrients,115797.8788
215,United Republic of Tanzania,15,Wheat,Residues (Crop residues),kg of nutrients,1588002.5565
231,United States of America,44,Barley,Residues (Crop residues),kg of nutrients,37112633.5184
231,United States of America,176,"Beans, dry",Residues (Crop residues),kg of nutrients,14388988.4896
231,United States of America,56,Maize,Residues (Crop residues),kg of nutrients,2904788829.3948
231,United States of America,79,Millet,Residues (Crop residues),kg of nutrients,3790824.8678
231,United States of America,75,Oats,Residues (Crop residues),kg of nutrients,8370390.0745
231,United States of America,116,Potatoes,Residues (Crop residues),kg of nutrients,28999374.9608
231,United States of America,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,80957738.4025
231,United States of America,71,Rye,Residues (Crop residues),kg of nutrients,2902791.4957
231,United States of America,83,Sorghum,Residues (Crop residues),kg of nutrients,86177127.5896
231,United States of America,236,Soybeans,Residues (Crop residues),kg of nutrients,1466353422.2381
231,United States of America,15,Wheat,Residues (Crop residues),kg of nutrients,614329550.6031
234,Uruguay,44,Barley,Residues (Crop residues),kg of nutrients,4872865.1552
234,Uruguay,176,"Beans, dry",Residues (Crop residues),kg of nutrients,58153.1367
234,Uruguay,56,Maize,Residues (Crop residues),kg of nutrients,2640158.7263
234,Uruguay,75,Oats,Residues (Crop residues),kg of nutrients,407009.104
234,Uruguay,116,Potatoes,Residues (Crop residues),kg of nutrients,188946.7252
234,Uruguay,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,13588351.424
234,Uruguay,83,Sorghum,Residues (Crop residues),kg of nutrients,1346257.4873
234,Uruguay,236,Soybeans,Residues (Crop residues),kg of nutrients,24506334.7827
234,Uruguay,15,Wheat,Residues (Crop residues),kg of nutrients,5878809.0816
228,USSR,44,Barley,Residues (Crop residues),kg of nutrients,
228,USSR,176,"Beans, dry",Residues (Crop residues),kg of nutrients,
228,USSR,56,Maize,Residues (Crop residues),kg of nutrients,
228,USSR,79,Millet,Residues (Crop residues),kg of nutrients,
228,USSR,75,Oats,Residues (Crop residues),kg of nutrients,
228,USSR,116,Potatoes,Residues (Crop residues),kg of nutrients,
228,USSR,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,
228,USSR,71,Rye,Residues (Crop residues),kg of nutrients,
228,USSR,83,Sorghum,Residues (Crop residues),kg of nutrients,
228,USSR,236,Soybeans,Residues (Crop residues),kg of nutrients,
228,USSR,15,Wheat,Residues (Crop residues),kg of nutrients,
235,Uzbekistan,44,Barley,Residues (Crop residues),kg of nutrients,1969199.0175
235,Uzbekistan,56,Maize,Residues (Crop residues),kg of nutrients,3059046.162
235,Uzbekistan,79,Millet,Residues (Crop residues),kg of nutrients,76789.6413
235,Uzbekistan,75,Oats,Residues (Crop residues),kg of nutrients,
235,Uzbekistan,116,Potatoes,Residues (Crop residues),kg of nutrients,4479470.5943
235,Uzbekistan,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,4423951.4397
235,Uzbekistan,71,Rye,Residues (Crop residues),kg of nutrients,28581.6264
235,Uzbekistan,83,Sorghum,Residues (Crop residues),kg of nutrients,58258.4669
235,Uzbekistan,15,Wheat,Residues (Crop residues),kg of nutrients,76738425.4436
155,Vanuatu,56,Maize,Residues (Crop residues),kg of nutrients,12949.6798
236,Venezuela (Bolivarian Republic of),176,"Beans, dry",Residues (Crop residues),kg of nutrients,350543.1401
236,Venezuela (Bolivarian Republic of),56,Maize,Residues (Crop residues),kg of nutrients,9302123.404
236,Venezuela (Bolivarian Republic of),116,Potatoes,Residues (Crop residues),kg of nutrients,435443.36
236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",Residues (Crop residues),kg of nutrients,5237560.092
236,Venezuela (Bolivarian Republic of),83,Sorghum,Residues (Crop residues),kg of nutrients,243318.3616
236,Venezuela (Bolivarian Republic of),236,Soybeans,Residues (Crop residues),kg of nutrients,164068.9434
236,Venezuela (Bolivarian Republic of),15,Wheat,Residues (Crop residues),kg of nutrients,1817.742
237,Viet Nam,176,"Beans, dry",Residues (Crop residues),kg of nutrients,1948230.5145
237,Viet Nam,56,Maize,Residues (Crop residues),kg of nutrients,42712541.6285
237,Viet Nam,79,Millet,Residues (Crop residues),kg of nutrients,43577.9573
237,Viet Nam,116,Potatoes,Residues (Crop residues),kg of nutrients,741487.8301
237,Viet Nam,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,478414801.1382
237,Viet Nam,236,Soybeans,Residues (Crop residues),kg of nutrients,1688536.9611
205,Western Sahara,44,Barley,Residues (Crop residues),kg of nutrients,38065.7625
249,Yemen,44,Barley,Residues (Crop residues),kg of nutrients,397889.154
249,Yemen,176,"Beans, dry",Residues (Crop residues),kg of nutrients,45869.6622
249,Yemen,56,Maize,Residues (Crop residues),kg of nutrients,473178.7867
249,Yemen,79,Millet,Residues (Crop residues),kg of nutrients,829696.1129
249,Yemen,116,Potatoes,Residues (Crop residues),kg of nutrients,607150.8702
249,Yemen,83,Sorghum,Residues (Crop residues),kg of nutrients,6361660.6289
249,Yemen,15,Wheat,Residues (Crop residues),kg of nutrients,1364483.2656
248,Yugoslav SFR,44,Barley,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,176,"Beans, dry",Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,56,Maize,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,79,Millet,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,75,Oats,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,116,Potatoes,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,71,Rye,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,83,Sorghum,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,236,Soybeans,Residues (Crop residues),kg of nutrients,
248,Yugoslav SFR,15,Wheat,Residues (Crop residues),kg of nutrients,
251,Zambia,44,Barley,Residues (Crop residues),kg of nutrients,169208.1646
251,Zambia,56,Maize,Residues (Crop residues),kg of nutrients,32931696.0611
251,Zambia,79,Millet,Residues (Crop residues),kg of nutrients,405450.9593
251,Zambia,116,Potatoes,Residues (Crop residues),kg of nutrients,53353.1751
251,Zambia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,862471.4083
251,Zambia,83,Sorghum,Residues (Crop residues),kg of nutrients,402314.1596
251,Zambia,236,Soybeans,Residues (Crop residues),kg of nutrients,5716570.6991
251,Zambia,15,Wheat,Residues (Crop residues),kg of nutrients,2375250.5751
181,Zimbabwe,44,Barley,Residues (Crop residues),kg of nutrients,652016.9963
181,Zimbabwe,176,"Beans, dry",Residues (Crop residues),kg of nutrients,313904.937
181,Zimbabwe,56,Maize,Residues (Crop residues),kg of nutrients,12420081.9191
181,Zimbabwe,79,Millet,Residues (Crop residues),kg of nutrients,554544.8935
181,Zimbabwe,75,Oats,Residues (Crop residues),kg of nutrients,7556.9072
181,Zimbabwe,116,Potatoes,Residues (Crop residues),kg of nutrients,150124.9781
181,Zimbabwe,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,11941.9472
181,Zimbabwe,83,Sorghum,Residues (Crop residues),kg of nutrients,2886057.0023
181,Zimbabwe,236,Soybeans,Residues (Crop residues),kg of nutrients,1195045.5552
181,Zimbabwe,15,Wheat,Residues (Crop residues),kg of nutrients,539297.1776
5100,Africa,44,Barley,Residues (Crop residues),kg of nutrients,97277697.4679
5100,Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,88316416.9788
5100,Africa,56,Maize,Residues (Crop residues),kg of nutrients,798631273.9533
5100,Africa,79,Millet,Residues (Crop residues),kg of nutrients,161809179.8299
5100,Africa,75,Oats,Residues (Crop residues),kg of nutrients,3160081.0703
5100,Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,65446887.748
5100,Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,568881128.8512
5100,Africa,71,Rye,Residues (Crop residues),kg of nutrients,1201072.9165
5100,Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,468495566.8491
5100,Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,53941353.2885
5100,Africa,15,Wheat,Residues (Crop residues),kg of nutrients,358734370.3461
5101,Eastern Africa,44,Barley,Residues (Crop residues),kg of nutrients,29650889.5749
5101,Eastern Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,59748234.4572
5101,Eastern Africa,56,Maize,Residues (Crop residues),kg of nutrients,301812379.205
5101,Eastern Africa,79,Millet,Residues (Crop residues),kg of nutrients,21534350.9591
5101,Eastern Africa,75,Oats,Residues (Crop residues),kg of nutrients,623541.0744
5101,Eastern Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,23288875.4921
5101,Eastern Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,100133229.6304
5101,Eastern Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,103006419.1305
5101,Eastern Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,14013513.5194
5101,Eastern Africa,15,Wheat,Residues (Crop residues),kg of nutrients,71406701.3375
5102,Middle Africa,44,Barley,Residues (Crop residues),kg of nutrients,19758.3491
5102,Middle Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,18695133.2298
5102,Middle Africa,56,Maize,Residues (Crop residues),kg of nutrients,84812682.9977
5102,Middle Africa,79,Millet,Residues (Crop residues),kg of nutrients,11545113.1198
5102,Middle Africa,75,Oats,Residues (Crop residues),kg of nutrients,
5102,Middle Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,6165735.3774
5102,Middle Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,45657913.5195
5102,Middle Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,41128940.8091
5102,Middle Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,1827431.287
5102,Middle Africa,15,Wheat,Residues (Crop residues),kg of nutrients,201092.0559
5103,Northern Africa,44,Barley,Residues (Crop residues),kg of nutrients,63815966.4599
5103,Northern Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,935930.2989
5103,Northern Africa,56,Maize,Residues (Crop residues),kg of nutrients,58820220.263
5103,Northern Africa,79,Millet,Residues (Crop residues),kg of nutrients,12873242.0488
5103,Northern Africa,75,Oats,Residues (Crop residues),kg of nutrients,1734731.9519
5103,Northern Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,21784005.3661
5103,Northern Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,63478517.9382
5103,Northern Africa,71,Rye,Residues (Crop residues),kg of nutrients,1165072.5563
5103,Northern Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,88365072.1881
5103,Northern Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,582373.8084
5103,Northern Africa,15,Wheat,Residues (Crop residues),kg of nutrients,265164014.6851
5104,Southern Africa,44,Barley,Residues (Crop residues),kg of nutrients,3772971.6294
5104,Southern Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,895256.4361
5104,Southern Africa,56,Maize,Residues (Crop residues),kg of nutrients,140355126.2392
5104,Southern Africa,79,Millet,Residues (Crop residues),kg of nutrients,829347.6892
5104,Southern Africa,75,Oats,Residues (Crop residues),kg of nutrients,801089.9081
5104,Southern Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,4333489.5755
5104,Southern Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,46705.9233
5104,Southern Africa,71,Rye,Residues (Crop residues),kg of nutrients,36000.3602
5104,Southern Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,2944069.3629
5104,Southern Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,18215460.7107
5104,Southern Africa,15,Wheat,Residues (Crop residues),kg of nutrients,20206409.9934
5105,Western Africa,44,Barley,Residues (Crop residues),kg of nutrients,18111.4546
5105,Western Africa,176,"Beans, dry",Residues (Crop residues),kg of nutrients,8041862.5569
5105,Western Africa,56,Maize,Residues (Crop residues),kg of nutrients,212830865.2485
5105,Western Africa,79,Millet,Residues (Crop residues),kg of nutrients,115027126.013
5105,Western Africa,75,Oats,Residues (Crop residues),kg of nutrients,718.1359
5105,Western Africa,116,Potatoes,Residues (Crop residues),kg of nutrients,9874781.9367
