country_code,country,crop_code,crop_name,Element,Unit,Y2018
235,Uzbekistan,401,"Chillies and peppers, green",Area harvested,ha,595
235,Uzbekistan,401,"Chillies and peppers, green",Production,tonnes,78387
235,Uzbekistan,767,Cotton lint,Production,tonnes,756700
235,Uzbekistan,329,Cottonseed,Production,tonnes,1300000
235,Uzbekistan,397,Cucumbers and gherkins,Area harvested,ha,23077
235,Uzbekistan,397,Cucumbers and gherkins,Production,tonnes,857076
235,Uzbekistan,550,Currants,Area harvested,ha,78
235,Uzbekistan,550,Currants,Production,tonnes,1750
235,Uzbekistan,399,Eggplants (aubergines),Area harvested,ha,493
235,Uzbekistan,399,Eggplants (aubergines),Production,tonnes,10935
235,Uzbekistan,569,Figs,Area harvested,ha,137
235,Uzbekistan,569,Figs,Production,tonnes,3392
235,Uzbekistan,512,"Fruit, citrus nes",Area harvested,ha,720
235,Uzbekistan,512,"Fruit, citrus nes",Production,tonnes,11863
235,Uzbekistan,619,"Fruit, fresh nes",Area harvested,ha,9691
235,Uzbekistan,619,"Fruit, fresh nes",Production,tonnes,163347
235,Uzbekistan,542,"Fruit, pome nes",Area harvested,ha,10650
235,Uzbekistan,542,"Fruit, pome nes",Production,tonnes,58313
235,Uzbekistan,541,"Fruit, stone nes",Area harvested,ha,5913
235,Uzbekistan,541,"Fruit, stone nes",Production,tonnes,72485
235,Uzbekistan,406,Garlic,Area harvested,ha,9572
235,Uzbekistan,406,Garlic,Production,tonnes,254857
235,Uzbekistan,507,Grapefruit (inc. pomelos),Area harvested,ha,133
235,Uzbekistan,507,Grapefruit (inc. pomelos),Production,tonnes,2633
235,Uzbekistan,560,Grapes,Area harvested,ha,100915
235,Uzbekistan,560,Grapes,Production,tonnes,1589784
235,Uzbekistan,242,"Groundnuts, with shell",Area harvested,ha,1033
235,Uzbekistan,242,"Groundnuts, with shell",Production,tonnes,19302
235,Uzbekistan,225,"Hazelnuts, with shell",Area harvested,ha,3219
235,Uzbekistan,225,"Hazelnuts, with shell",Production,tonnes,3711
235,Uzbekistan,780,Jute,Area harvested,ha,1821
235,Uzbekistan,780,Jute,Production,tonnes,15939
235,Uzbekistan,407,"Leeks, other alliaceous vegetables",Area harvested,ha,268
235,Uzbekistan,407,"Leeks, other alliaceous vegetables",Production,tonnes,3731
235,Uzbekistan,497,Lemons and limes,Area harvested,ha,115
235,Uzbekistan,497,Lemons and limes,Production,tonnes,813
235,Uzbekistan,201,Lentils,Area harvested,ha,959
235,Uzbekistan,201,Lentils,Production,tonnes,935
235,Uzbekistan,372,Lettuce and chicory,Area harvested,ha,307
235,Uzbekistan,372,Lettuce and chicory,Production,tonnes,5171
235,Uzbekistan,333,Linseed,Area harvested,ha,3000
235,Uzbekistan,333,Linseed,Production,tonnes,1000
235,Uzbekistan,56,Maize,Area harvested,ha,39813
235,Uzbekistan,56,Maize,Production,tonnes,413165
235,Uzbekistan,79,Millet,Area harvested,ha,930
235,Uzbekistan,79,Millet,Production,tonnes,6289
235,Uzbekistan,449,Mushrooms and truffles,Area harvested,ha,
235,Uzbekistan,449,Mushrooms and truffles,Production,tonnes,650
235,Uzbekistan,234,Nuts nes,Area harvested,ha,303
235,Uzbekistan,234,Nuts nes,Production,tonnes,2018
235,Uzbekistan,75,Oats,Area harvested,ha,
235,Uzbekistan,75,Oats,Production,tonnes,
235,Uzbekistan,339,Oilseeds nes,Area harvested,ha,1484
235,Uzbekistan,339,Oilseeds nes,Production,tonnes,3149
235,Uzbekistan,260,Olives,Area harvested,ha,119
235,Uzbekistan,260,Olives,Production,tonnes,117
235,Uzbekistan,403,"Onions, dry",Area harvested,ha,36693
235,Uzbekistan,403,"Onions, dry",Production,tonnes,1464488
235,Uzbekistan,534,Peaches and nectarines,Area harvested,ha,15745
235,Uzbekistan,534,Peaches and nectarines,Production,tonnes,161930
235,Uzbekistan,521,Pears,Area harvested,ha,5145
235,Uzbekistan,521,Pears,Production,tonnes,98353
235,Uzbekistan,187,"Peas, dry",Area harvested,ha,1196
235,Uzbekistan,187,"Peas, dry",Production,tonnes,3081
235,Uzbekistan,417,"Peas, green",Area harvested,ha,852
235,Uzbekistan,417,"Peas, green",Production,tonnes,5798
235,Uzbekistan,687,Pepper (piper spp.),Area harvested,ha,305
235,Uzbekistan,687,Pepper (piper spp.),Production,tonnes,211
235,Uzbekistan,587,Persimmons,Area harvested,ha,4262
235,Uzbekistan,587,Persimmons,Production,tonnes,71214
235,Uzbekistan,223,Pistachios,Area harvested,ha,2531
235,Uzbekistan,223,Pistachios,Production,tonnes,596
235,Uzbekistan,536,Plums and sloes,Area harvested,ha,13987
235,Uzbekistan,536,Plums and sloes,Production,tonnes,134869
235,Uzbekistan,116,Potatoes,Area harvested,ha,86443
235,Uzbekistan,116,Potatoes,Production,tonnes,2911933
235,Uzbekistan,211,Pulses nes,Area harvested,ha,15466
235,Uzbekistan,211,Pulses nes,Production,tonnes,36066
235,Uzbekistan,523,Quinces,Area harvested,ha,4293
235,Uzbekistan,523,Quinces,Production,tonnes,76865
235,Uzbekistan,270,Rapeseed,Area harvested,ha,1999
235,Uzbekistan,270,Rapeseed,Production,tonnes,1314
235,Uzbekistan,27,"Rice, paddy",Area harvested,ha,42141
235,Uzbekistan,27,"Rice, paddy",Production,tonnes,221089
235,Uzbekistan,71,Rye,Area harvested,ha,916
235,Uzbekistan,71,Rye,Production,tonnes,7078
235,Uzbekistan,280,Safflower seed,Area harvested,ha,8027
235,Uzbekistan,280,Safflower seed,Production,tonnes,4212
235,Uzbekistan,328,Seed cotton,Area harvested,ha,1108246
235,Uzbekistan,328,Seed cotton,Production,tonnes,2293039
235,Uzbekistan,289,Sesame seed,Area harvested,ha,5917
235,Uzbekistan,289,Sesame seed,Production,tonnes,9578
235,Uzbekistan,83,Sorghum,Area harvested,ha,800
235,Uzbekistan,83,Sorghum,Production,tonnes,7000
235,Uzbekistan,236,Soybeans,Area harvested,ha,5998
235,Uzbekistan,236,Soybeans,Production,tonnes,11399
235,Uzbekistan,723,Spices nes,Area harvested,ha,488
235,Uzbekistan,723,Spices nes,Production,tonnes,538
235,Uzbekistan,544,Strawberries,Area harvested,ha,591
235,Uzbekistan,544,Strawberries,Production,tonnes,5607
235,Uzbekistan,157,Sugar beet,Area harvested,ha,
235,Uzbekistan,157,Sugar beet,Production,tonnes,
235,Uzbekistan,267,Sunflower seed,Area harvested,ha,7593
235,Uzbekistan,267,Sunflower seed,Production,tonnes,26672
235,Uzbekistan,495,"Tangerines, mandarins, clementines, satsumas",Area harvested,ha,113
235,Uzbekistan,495,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,1462
235,Uzbekistan,826,"Tobacco, unmanufactured",Area harvested,ha,2433
235,Uzbekistan,826,"Tobacco, unmanufactured",Production,tonnes,5570
235,Uzbekistan,388,Tomatoes,Area harvested,ha,60353
235,Uzbekistan,388,Tomatoes,Production,tonnes,2284217
235,Uzbekistan,463,"Vegetables, fresh nes",Area harvested,ha,21745
235,Uzbekistan,463,"Vegetables, fresh nes",Production,tonnes,1215779
235,Uzbekistan,420,"Vegetables, leguminous nes",Area harvested,ha,535
235,Uzbekistan,420,"Vegetables, leguminous nes",Production,tonnes,5065
235,Uzbekistan,222,"Walnuts, with shell",Area harvested,ha,5011
235,Uzbekistan,222,"Walnuts, with shell",Production,tonnes,35484
235,Uzbekistan,567,Watermelons,Area harvested,ha,51409
235,Uzbekistan,567,Watermelons,Production,tonnes,1836959
235,Uzbekistan,15,Wheat,Area harvested,ha,1311376
235,Uzbekistan,15,Wheat,Production,tonnes,5410760
235,Uzbekistan,1817,Cereals (Rice Milled Eqv),Area harvested,ha,2889276
235,Uzbekistan,1817,Cereals (Rice Milled Eqv),Production,tonnes,11645040
235,Uzbekistan,1717,"Cereals, Total",Area harvested,ha,2889276
235,Uzbekistan,1717,"Cereals, Total",Production,tonnes,11718663
235,Uzbekistan,1804,"Citrus Fruit, Total",Area harvested,ha,1081
235,Uzbekistan,1804,"Citrus Fruit, Total",Production,tonnes,16771
235,Uzbekistan,1814,"Coarse Grain, Total",Area harvested,ha,1535759
235,Uzbekistan,1814,"Coarse Grain, Total",Production,tonnes,6086814
235,Uzbekistan,1753,Fibre Crops Primary,Area harvested,ha,
235,Uzbekistan,1753,Fibre Crops Primary,Production,tonnes,
235,Uzbekistan,1738,Fruit Primary,Area harvested,ha,377456
235,Uzbekistan,1738,Fruit Primary,Production,tonnes,6146230
235,Uzbekistan,1731,Oilcrops,Area harvested,ha,35170
235,Uzbekistan,1731,Oilcrops,Production,tonnes,1376743
235,Uzbekistan,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
235,Uzbekistan,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
235,Uzbekistan,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
235,Uzbekistan,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
235,Uzbekistan,1726,"Pulses, Total",Area harvested,ha,22706
235,Uzbekistan,1726,"Pulses, Total",Production,tonnes,58285
235,Uzbekistan,1720,"Roots and Tubers, Total",Area harvested,ha,86443
235,Uzbekistan,1720,"Roots and Tubers, Total",Production,tonnes,2911933
235,Uzbekistan,1729,"Treenuts, Total",Area harvested,ha,13781
235,Uzbekistan,1729,"Treenuts, Total",Production,tonnes,61255
235,Uzbekistan,1735,Vegetables Primary,Area harvested,ha,202324
235,Uzbekistan,1735,Vegetables Primary,Production,tonnes,9126688
155,Vanuatu,486,Bananas,Area harvested,ha,1810
155,Vanuatu,486,Bananas,Production,tonnes,16787
155,Vanuatu,661,"Cocoa, beans",Area harvested,ha,3640
155,Vanuatu,661,"Cocoa, beans",Production,tonnes,1878
155,Vanuatu,249,Coconuts,Area harvested,ha,89912
155,Vanuatu,249,Coconuts,Production,tonnes,374628
155,Vanuatu,656,"Coffee, green",Area harvested,ha,48
155,Vanuatu,656,"Coffee, green",Production,tonnes,29
155,Vanuatu,619,"Fruit, fresh nes",Area harvested,ha,454
155,Vanuatu,619,"Fruit, fresh nes",Production,tonnes,3415
155,Vanuatu,603,"Fruit, tropical fresh nes",Area harvested,ha,206
155,Vanuatu,603,"Fruit, tropical fresh nes",Production,tonnes,1714
155,Vanuatu,242,"Groundnuts, with shell",Area harvested,ha,2328
155,Vanuatu,242,"Groundnuts, with shell",Production,tonnes,2643
155,Vanuatu,56,Maize,Area harvested,ha,1489
155,Vanuatu,56,Maize,Production,tonnes,917
155,Vanuatu,149,Roots and tubers nes,Area harvested,ha,6500
155,Vanuatu,149,Roots and tubers nes,Production,tonnes,53584
155,Vanuatu,723,Spices nes,Area harvested,ha,8
155,Vanuatu,723,Spices nes,Production,tonnes,130
155,Vanuatu,463,"Vegetables, fresh nes",Area harvested,ha,811
155,Vanuatu,463,"Vegetables, fresh nes",Production,tonnes,13593
155,Vanuatu,1817,Cereals (Rice Milled Eqv),Area harvested,ha,1489
155,Vanuatu,1817,Cereals (Rice Milled Eqv),Production,tonnes,917
155,Vanuatu,1717,"Cereals, Total",Area harvested,ha,1489
155,Vanuatu,1717,"Cereals, Total",Production,tonnes,917
155,Vanuatu,1814,"Coarse Grain, Total",Area harvested,ha,1489
155,Vanuatu,1814,"Coarse Grain, Total",Production,tonnes,917
155,Vanuatu,1738,Fruit Primary,Area harvested,ha,2470
155,Vanuatu,1738,Fruit Primary,Production,tonnes,21916
155,Vanuatu,1731,Oilcrops,Area harvested,ha,92240
155,Vanuatu,1731,Oilcrops,Production,tonnes,377271
155,Vanuatu,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
155,Vanuatu,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
155,Vanuatu,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
155,Vanuatu,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
155,Vanuatu,1720,"Roots and Tubers, Total",Area harvested,ha,6500
155,Vanuatu,1720,"Roots and Tubers, Total",Production,tonnes,53584
155,Vanuatu,1735,Vegetables Primary,Area harvested,ha,811
155,Vanuatu,1735,Vegetables Primary,Production,tonnes,13593
236,Venezuela (Bolivarian Republic of),572,Avocados,Area harvested,ha,11544
236,Venezuela (Bolivarian Republic of),572,Avocados,Production,tonnes,139685
236,Venezuela (Bolivarian Republic of),486,Bananas,Area harvested,ha,31770
236,Venezuela (Bolivarian Republic of),486,Bananas,Production,tonnes,448315
236,Venezuela (Bolivarian Republic of),176,"Beans, dry",Area harvested,ha,29540
236,Venezuela (Bolivarian Republic of),176,"Beans, dry",Production,tonnes,22766
236,Venezuela (Bolivarian Republic of),358,Cabbages and other brassicas,Area harvested,ha,4351
236,Venezuela (Bolivarian Republic of),358,Cabbages and other brassicas,Production,tonnes,137640
236,Venezuela (Bolivarian Republic of),426,Carrots and turnips,Area harvested,ha,6714
236,Venezuela (Bolivarian Republic of),426,Carrots and turnips,Production,tonnes,190250
236,Venezuela (Bolivarian Republic of),125,Cassava,Area harvested,ha,26869
236,Venezuela (Bolivarian Republic of),125,Cassava,Production,tonnes,328802
236,Venezuela (Bolivarian Republic of),393,Cauliflowers and broccoli,Area harvested,ha,1062
236,Venezuela (Bolivarian Republic of),393,Cauliflowers and broccoli,Production,tonnes,28191
236,Venezuela (Bolivarian Republic of),401,"Chillies and peppers, green",Area harvested,ha,10469
236,Venezuela (Bolivarian Republic of),401,"Chillies and peppers, green",Production,tonnes,136594
236,Venezuela (Bolivarian Republic of),661,"Cocoa, beans",Area harvested,ha,64109
236,Venezuela (Bolivarian Republic of),661,"Cocoa, beans",Production,tonnes,25137
236,Venezuela (Bolivarian Republic of),249,Coconuts,Area harvested,ha,13524
236,Venezuela (Bolivarian Republic of),249,Coconuts,Production,tonnes,156501
236,Venezuela (Bolivarian Republic of),656,"Coffee, green",Area harvested,ha,141077
236,Venezuela (Bolivarian Republic of),656,"Coffee, green",Production,tonnes,50080
236,Venezuela (Bolivarian Republic of),767,Cotton lint,Production,tonnes,1950
236,Venezuela (Bolivarian Republic of),329,Cottonseed,Production,tonnes,4400
236,Venezuela (Bolivarian Republic of),397,Cucumbers and gherkins,Area harvested,ha,1186
236,Venezuela (Bolivarian Republic of),397,Cucumbers and gherkins,Production,tonnes,20288
236,Venezuela (Bolivarian Republic of),399,Eggplants (aubergines),Area harvested,ha,1479
236,Venezuela (Bolivarian Republic of),399,Eggplants (aubergines),Production,tonnes,17206
236,Venezuela (Bolivarian Republic of),569,Figs,Area harvested,ha,
236,Venezuela (Bolivarian Republic of),569,Figs,Production,tonnes,
236,Venezuela (Bolivarian Republic of),619,"Fruit, fresh nes",Area harvested,ha,7719
236,Venezuela (Bolivarian Republic of),619,"Fruit, fresh nes",Production,tonnes,100505
236,Venezuela (Bolivarian Republic of),603,"Fruit, tropical fresh nes",Area harvested,ha,9469
236,Venezuela (Bolivarian Republic of),603,"Fruit, tropical fresh nes",Production,tonnes,95800
236,Venezuela (Bolivarian Republic of),406,Garlic,Area harvested,ha,1588
236,Venezuela (Bolivarian Republic of),406,Garlic,Production,tonnes,15108
236,Venezuela (Bolivarian Republic of),507,Grapefruit (inc. pomelos),Area harvested,ha,984
236,Venezuela (Bolivarian Republic of),507,Grapefruit (inc. pomelos),Production,tonnes,7875
236,Venezuela (Bolivarian Republic of),560,Grapes,Area harvested,ha,1247
236,Venezuela (Bolivarian Republic of),560,Grapes,Production,tonnes,19798
236,Venezuela (Bolivarian Republic of),242,"Groundnuts, with shell",Area harvested,ha,1000
236,Venezuela (Bolivarian Republic of),242,"Groundnuts, with shell",Production,tonnes,2000
236,Venezuela (Bolivarian Republic of),839,"Gums, natural",Production,tonnes,
236,Venezuela (Bolivarian Republic of),497,Lemons and limes,Area harvested,ha,6108
236,Venezuela (Bolivarian Republic of),497,Lemons and limes,Production,tonnes,75557
236,Venezuela (Bolivarian Republic of),372,Lettuce and chicory,Area harvested,ha,3176
236,Venezuela (Bolivarian Republic of),372,Lettuce and chicory,Production,tonnes,63190
236,Venezuela (Bolivarian Republic of),56,Maize,Area harvested,ha,407460
236,Venezuela (Bolivarian Republic of),56,Maize,Production,tonnes,1318418
236,Venezuela (Bolivarian Republic of),571,"Mangoes, mangosteens, guavas",Area harvested,ha,8346
236,Venezuela (Bolivarian Republic of),571,"Mangoes, mangosteens, guavas",Production,tonnes,138674
236,Venezuela (Bolivarian Republic of),568,"Melons, other (inc.cantaloupes)",Area harvested,ha,10370
236,Venezuela (Bolivarian Republic of),568,"Melons, other (inc.cantaloupes)",Production,tonnes,205179
236,Venezuela (Bolivarian Republic of),254,Oil palm fruit,Area harvested,ha,44991
236,Venezuela (Bolivarian Republic of),254,Oil palm fruit,Production,tonnes,462728
236,Venezuela (Bolivarian Republic of),257,"Oil, palm",Production,tonnes,9000
236,Venezuela (Bolivarian Republic of),403,"Onions, dry",Area harvested,ha,7849
236,Venezuela (Bolivarian Republic of),403,"Onions, dry",Production,tonnes,165803
236,Venezuela (Bolivarian Republic of),402,"Onions, shallots, green",Area harvested,ha,3028
236,Venezuela (Bolivarian Republic of),402,"Onions, shallots, green",Production,tonnes,55859
236,Venezuela (Bolivarian Republic of),490,Oranges,Area harvested,ha,25750
236,Venezuela (Bolivarian Republic of),490,Oranges,Production,tonnes,363453
236,Venezuela (Bolivarian Republic of),256,Palm kernels,Production,tonnes,17000
236,Venezuela (Bolivarian Republic of),600,Papayas,Area harvested,ha,9663
236,Venezuela (Bolivarian Republic of),600,Papayas,Production,tonnes,188636
236,Venezuela (Bolivarian Republic of),534,Peaches and nectarines,Area harvested,ha,2337
236,Venezuela (Bolivarian Republic of),534,Peaches and nectarines,Production,tonnes,66250
236,Venezuela (Bolivarian Republic of),187,"Peas, dry",Area harvested,ha,107
236,Venezuela (Bolivarian Republic of),187,"Peas, dry",Production,tonnes,180
236,Venezuela (Bolivarian Republic of),197,Pigeon peas,Area harvested,ha,2081
236,Venezuela (Bolivarian Republic of),197,Pigeon peas,Production,tonnes,1340
236,Venezuela (Bolivarian Republic of),574,Pineapples,Area harvested,ha,24357
236,Venezuela (Bolivarian Republic of),574,Pineapples,Production,tonnes,518664
236,Venezuela (Bolivarian Republic of),489,Plantains and others,Area harvested,ha,48996
236,Venezuela (Bolivarian Republic of),489,Plantains and others,Production,tonnes,530160
236,Venezuela (Bolivarian Republic of),116,Potatoes,Area harvested,ha,19733
236,Venezuela (Bolivarian Republic of),116,Potatoes,Production,tonnes,371744
236,Venezuela (Bolivarian Republic of),394,"Pumpkins, squash and gourds",Area harvested,ha,6987
236,Venezuela (Bolivarian Republic of),394,"Pumpkins, squash and gourds",Production,tonnes,97771
236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",Area harvested,ha,119010
236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",Production,tonnes,494549
236,Venezuela (Bolivarian Republic of),149,Roots and tubers nes,Area harvested,ha,4702
236,Venezuela (Bolivarian Republic of),149,Roots and tubers nes,Production,tonnes,65940
236,Venezuela (Bolivarian Republic of),328,Seed cotton,Area harvested,ha,6020
236,Venezuela (Bolivarian Republic of),328,Seed cotton,Production,tonnes,6457
236,Venezuela (Bolivarian Republic of),289,Sesame seed,Area harvested,ha,70319
236,Venezuela (Bolivarian Republic of),289,Sesame seed,Production,tonnes,28312
236,Venezuela (Bolivarian Republic of),789,Sisal,Area harvested,ha,1120
236,Venezuela (Bolivarian Republic of),789,Sisal,Production,tonnes,2407
236,Venezuela (Bolivarian Republic of),83,Sorghum,Area harvested,ha,18593
236,Venezuela (Bolivarian Republic of),83,Sorghum,Production,tonnes,37546
236,Venezuela (Bolivarian Republic of),236,Soybeans,Area harvested,ha,6000
236,Venezuela (Bolivarian Republic of),236,Soybeans,Production,tonnes,6000
236,Venezuela (Bolivarian Republic of),373,Spinach,Area harvested,ha,327
236,Venezuela (Bolivarian Republic of),373,Spinach,Production,tonnes,5669
236,Venezuela (Bolivarian Republic of),544,Strawberries,Area harvested,ha,2247
236,Venezuela (Bolivarian Republic of),544,Strawberries,Production,tonnes,47819
236,Venezuela (Bolivarian Republic of),423,String beans,Area harvested,ha,841
236,Venezuela (Bolivarian Republic of),423,String beans,Production,tonnes,8226
236,Venezuela (Bolivarian Republic of),157,Sugar beet,Area harvested,ha,1133
236,Venezuela (Bolivarian Republic of),157,Sugar beet,Production,tonnes,23766
236,Venezuela (Bolivarian Republic of),156,Sugar cane,Area harvested,ha,67724
236,Venezuela (Bolivarian Republic of),156,Sugar cane,Production,tonnes,4166916
236,Venezuela (Bolivarian Republic of),267,Sunflower seed,Area harvested,ha,13438
236,Venezuela (Bolivarian Republic of),267,Sunflower seed,Production,tonnes,12011
236,Venezuela (Bolivarian Republic of),122,Sweet potatoes,Area harvested,ha,1852
236,Venezuela (Bolivarian Republic of),122,Sweet potatoes,Production,tonnes,17956
236,Venezuela (Bolivarian Republic of),495,"Tangerines, mandarins, clementines, satsumas",Area harvested,ha,8156
236,Venezuela (Bolivarian Republic of),495,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,125299
236,Venezuela (Bolivarian Republic of),826,"Tobacco, unmanufactured",Area harvested,ha,1478
236,Venezuela (Bolivarian Republic of),826,"Tobacco, unmanufactured",Production,tonnes,2798
236,Venezuela (Bolivarian Republic of),388,Tomatoes,Area harvested,ha,8405
236,Venezuela (Bolivarian Republic of),388,Tomatoes,Production,tonnes,188235
236,Venezuela (Bolivarian Republic of),463,"Vegetables, fresh nes",Area harvested,ha,3712
236,Venezuela (Bolivarian Republic of),463,"Vegetables, fresh nes",Production,tonnes,58623
236,Venezuela (Bolivarian Republic of),567,Watermelons,Area harvested,ha,10155
236,Venezuela (Bolivarian Republic of),567,Watermelons,Production,tonnes,203579
236,Venezuela (Bolivarian Republic of),15,Wheat,Area harvested,ha,49
236,Venezuela (Bolivarian Republic of),15,Wheat,Production,tonnes,144
236,Venezuela (Bolivarian Republic of),137,Yams,Area harvested,ha,4849
236,Venezuela (Bolivarian Republic of),137,Yams,Production,tonnes,47692
236,Venezuela (Bolivarian Republic of),135,Yautia (cocoyam),Area harvested,ha,7107
236,Venezuela (Bolivarian Republic of),135,Yautia (cocoyam),Production,tonnes,83572
236,Venezuela (Bolivarian Republic of),1817,Cereals (Rice Milled Eqv),Area harvested,ha,545112
236,Venezuela (Bolivarian Republic of),1817,Cereals (Rice Milled Eqv),Production,tonnes,1685972
236,Venezuela (Bolivarian Republic of),1717,"Cereals, Total",Area harvested,ha,545112
236,Venezuela (Bolivarian Republic of),1717,"Cereals, Total",Production,tonnes,1850657
236,Venezuela (Bolivarian Republic of),1804,"Citrus Fruit, Total",Area harvested,ha,40998
236,Venezuela (Bolivarian Republic of),1804,"Citrus Fruit, Total",Production,tonnes,572184
236,Venezuela (Bolivarian Republic of),1814,"Coarse Grain, Total",Area harvested,ha,426054
236,Venezuela (Bolivarian Republic of),1814,"Coarse Grain, Total",Production,tonnes,1355964
236,Venezuela (Bolivarian Republic of),1753,Fibre Crops Primary,Area harvested,ha,
236,Venezuela (Bolivarian Republic of),1753,Fibre Crops Primary,Production,tonnes,
236,Venezuela (Bolivarian Republic of),1738,Fruit Primary,Area harvested,ha,219219
236,Venezuela (Bolivarian Republic of),1738,Fruit Primary,Production,tonnes,3275248
236,Venezuela (Bolivarian Republic of),1731,Oilcrops,Area harvested,ha,111282
236,Venezuela (Bolivarian Republic of),1731,Oilcrops,Production,tonnes,235225
236,Venezuela (Bolivarian Republic of),1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
236,Venezuela (Bolivarian Republic of),1841,"Oilcrops, Cake Equivalent",Production,tonnes,
236,Venezuela (Bolivarian Republic of),1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
236,Venezuela (Bolivarian Republic of),1732,"Oilcrops, Oil Equivalent",Production,tonnes,
236,Venezuela (Bolivarian Republic of),1726,"Pulses, Total",Area harvested,ha,31727
236,Venezuela (Bolivarian Republic of),1726,"Pulses, Total",Production,tonnes,24287
236,Venezuela (Bolivarian Republic of),1720,"Roots and Tubers, Total",Area harvested,ha,65113
236,Venezuela (Bolivarian Republic of),1720,"Roots and Tubers, Total",Production,tonnes,915706
236,Venezuela (Bolivarian Republic of),1735,Vegetables Primary,Area harvested,ha,61173
236,Venezuela (Bolivarian Republic of),1735,Vegetables Primary,Production,tonnes,1188655
237,Viet Nam,711,"Anise, badian, fennel, coriander",Area harvested,ha,7091
237,Viet Nam,711,"Anise, badian, fennel, coriander",Production,tonnes,4511
237,Viet Nam,486,Bananas,Area harvested,ha,128508
237,Viet Nam,486,Bananas,Production,tonnes,2087275
237,Viet Nam,176,"Beans, dry",Area harvested,ha,143492
237,Viet Nam,176,"Beans, dry",Production,tonnes,179039
237,Viet Nam,558,Berries nes,Area harvested,ha,14814
237,Viet Nam,558,Berries nes,Production,tonnes,148538
237,Viet Nam,358,Cabbages and other brassicas,Area harvested,ha,36869
237,Viet Nam,358,Cabbages and other brassicas,Production,tonnes,872767
237,Viet Nam,217,"Cashew nuts, with shell",Area harvested,ha,283986
237,Viet Nam,217,"Cashew nuts, with shell",Production,tonnes,2663885
237,Viet Nam,125,Cassava,Area harvested,ha,513021
237,Viet Nam,125,Cassava,Production,tonnes,9847074
237,Viet Nam,265,Castor oil seed,Area harvested,ha,8289
237,Viet Nam,265,Castor oil seed,Production,tonnes,7023
237,Viet Nam,393,Cauliflowers and broccoli,Area harvested,ha,7289
237,Viet Nam,393,Cauliflowers and broccoli,Production,tonnes,140387
237,Viet Nam,689,"Chillies and peppers, dry",Area harvested,ha,70922
237,Viet Nam,689,"Chillies and peppers, dry",Production,tonnes,101548
237,Viet Nam,693,Cinnamon (cannella),Area harvested,ha,80549
237,Viet Nam,693,Cinnamon (cannella),Production,tonnes,29053
237,Viet Nam,249,Coconuts,Area harvested,ha,154684
237,Viet Nam,249,Coconuts,Production,tonnes,1571709
237,Viet Nam,656,"Coffee, green",Area harvested,ha,618879
237,Viet Nam,656,"Coffee, green",Production,tonnes,1616307
237,Viet Nam,813,Coir,Area harvested,ha,
237,Viet Nam,813,Coir,Production,tonnes,372714
237,Viet Nam,767,Cotton lint,Production,tonnes,110
237,Viet Nam,329,Cottonseed,Production,tonnes,220
237,Viet Nam,821,Fibre crops nes,Area harvested,ha,12796
237,Viet Nam,821,Fibre crops nes,Production,tonnes,92917
237,Viet Nam,619,"Fruit, fresh nes",Area harvested,ha,246365
237,Viet Nam,619,"Fruit, fresh nes",Production,tonnes,2835078
237,Viet Nam,507,Grapefruit (inc. pomelos),Area harvested,ha,86370
237,Viet Nam,507,Grapefruit (inc. pomelos),Production,tonnes,657660
237,Viet Nam,560,Grapes,Area harvested,ha,1367
237,Viet Nam,560,Grapes,Production,tonnes,25165
237,Viet Nam,242,"Groundnuts, with shell",Area harvested,ha,185899
237,Viet Nam,242,"Groundnuts, with shell",Production,tonnes,456762
237,Viet Nam,780,Jute,Area harvested,ha,125
237,Viet Nam,780,Jute,Production,tonnes,532
237,Viet Nam,56,Maize,Area harvested,ha,1032598
237,Viet Nam,56,Maize,Production,tonnes,4874054
237,Viet Nam,571,"Mangoes, mangosteens, guavas",Area harvested,ha,77689
237,Viet Nam,571,"Mangoes, mangosteens, guavas",Production,tonnes,779347
237,Viet Nam,79,Millet,Area harvested,ha,1862
237,Viet Nam,79,Millet,Production,tonnes,3370
237,Viet Nam,449,Mushrooms and truffles,Area harvested,ha,
237,Viet Nam,449,Mushrooms and truffles,Production,tonnes,23659
237,Viet Nam,234,Nuts nes,Area harvested,ha,3466
237,Viet Nam,234,Nuts nes,Production,tonnes,6057
237,Viet Nam,403,"Onions, dry",Area harvested,ha,101656
237,Viet Nam,403,"Onions, dry",Production,tonnes,400587
237,Viet Nam,490,Oranges,Area harvested,ha,97077
237,Viet Nam,490,Oranges,Production,tonnes,852685
237,Viet Nam,687,Pepper (piper spp.),Area harvested,ha,107392
